Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40
0,19,188,9,95,8,0,0,10,12,0,5,19883,9,4a9df676,40fe6fdf,2e4c7809,f8d4e630,fcd95698,6fcd6dcb,b6debeb3,eff23bd2,2e4e821f,c4306370,ca2ab52d,14df327f,a77a4a56,92e162c4,20da7a0d,da35bd8b,753da5f3,7232d217,9512c20b,9c161b73,8f0882c3,144b9c32,2a940299,01b31462,30436bfc,2ccea557
0,1,1690,5,180,13,0,0,0,20,0,5,1020,5,265366bf,6f5c7c41,c93a8e12,f2463ffb,578660f9,6fcd6dcb,9b799539,ab96c6b2,7cee8453,e63d98b4,c939136f,dacc7d1f,a77a4a56,,3b972bfb,,,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,,43b3d3cc,ff654802,b757e957
0,38,,4,10,,2,0,20,4,2,,11,4,4b826265,e8b79fab,a8645eb7,f2463ffb,1afde85b,6fcd6dcb,cf4b2f9a,59903d33,1df5e154,a3b3af3d,8e57d63f,0290ebe7,bf78d0d4,5aae9a34,b867d0bc,83f41762,753da5f3,a1eb1511,139221a3,28df074a,61d427d0,3eeeb614,0501a4a5,f564fc25,ff654802,a0614ec9
0,5,44,2,4,10,0,0,4,3,0,4,7080,2,657640a5,78494fa9,63fa9a31,67ecc871,f31c1a1f,6fcd6dcb,2d979239,09f8a09d,7a8faec9,c26eecd1,46222a16,6dde8888,a77a4a56,5a71e401,60c72290,10dd3744,1f7fc70b,b8170bba,9512c20b,8365c211,f6c7f5ea,17b57f6a,941b3f80,d9e01505,a09a1ac7,6c730e3e
0,32,21,,,,,0,2,0,,,16198,,3e29608c,c3912001,6faa15d5,bdd5d27b,469b0af2,6fcd6dcb,ab16ed81,09f8a09d,2e4e821f,b4648db8,a355c41b,3b09e231,bf78d0d4,e8a6dd64,2b083b96,10dd3744,1f7fc70b,3c328ca5,7a7178b2,7b43e3b8,f3381701,1a0f69ce,1f3ecf20,75350c8a,30436bfc,ed10571d
0,8,25,33,34,9,2,0,6,33,1,3,1007,33,265366bf,5d94e222,5c56ad1e,67ecc871,c6fc10d3,6fcd6dcb,84ad2974,ab96c6b2,2e4e821f,e63d98b4,c939136f,193601a8,a77a4a56,,5cbc7f6a,,,a1eb1511,108a0699,47849e55,73b3f46d,d994ba60,,b6945bfe,ff654802,2ba8d787
0,1,338,,,2,0,0,0,1,0,1,13247,,d4159289,33fb58d8,3b0034bc,a64e0c3d,1315f676,6fcd6dcb,5a838234,6447f7c8,2e4e821f,9ef75083,628ad606,20d43aae,26bb0b02,,cb8b0b82,,,b8170bba,9512c20b,89141c18,a4e2644f,d4d73eac,,2c7f5b90,30436bfc,b757e957
0,3,11,3,,1,0,0,77,8,0,1,1418,3,e5f3fd8d,9745b766,57b74b38,386c49ee,89267991,6fcd6dcb,52825cbc,43426c29,e25a4c11,7de9c0a9,6652dc64,d879013c,bf78d0d4,be4ee537,8475d725,4cdc3efa,d20856aa,b6bc86c5,9512c20b,febfd863,a3323ca1,c8e1ee56,c1c4bc4a,fa92fff5,cdc3217e,2ccea557
0,47,130,2,55,3,0,1,2,10,0,3,1847,2,2e0fd4d6,710103fd,7b645900,31d0283a,c6fc10d3,6fcd6dcb,16467929,09f8a09d,54fc547f,2346c5a1,e29d6687,12716184,26bb0b02,0558dcd8,2b083b96,10dd3744,1f7fc70b,b8170bba,9512c20b,4b645259,2d65f025,bb044e15,0ac1d3e7,05d419c6,337b81aa,b757e957
0,9,,5,100,,0,0,2,44,0,,1537,9,72c657fc,bddfd110,63fa9a31,6faef306,c6fc10d3,6fcd6dcb,2d979239,b2a2bd17,7cee8453,907d27dc,b48052cb,052e9a7a,00c5ffb7,be4ee537,57469cbd,4cdc3efa,1f7fc70b,b8170bba,9512c20b,94dfd3a0,854497b7,3c2cd7ab,0b965147,d9e01505,ff654802,962813c6
0,12,19,4,7,16,0,0,1,6,0,3,22217,4,a0e2a053,81f60e52,f9e1889b,f2463ffb,c6fc10d3,6fcd6dcb,674d9101,b2a2bd17,25dd8f9a,57f6949b,d2d81724,eba94581,a77a4a56,be4ee537,57469cbd,4cdc3efa,753da5f3,b8170bba,9512c20b,4f202031,eea502ad,1fb8fdd0,b0f8d962,c91256e2,0b3c06d0,6c730e3e
0,7,79,5,18,2,0,0,17,9,0,1,3392,5,aa863fba,78494fa9,11fe69a7,f2463ffb,3030ef12,6fcd6dcb,345948c2,09f8a09d,2e4e821f,322ed58a,219dcdad,12716184,bf78d0d4,521d9fcb,60c72290,10dd3744,1f7fc70b,a1eb1511,9512c20b,77bc5a9b,227096df,bbe57b31,0d6acd54,16a9ee48,30436bfc,6c730e3e
0,16,18,1,57,,0,0,4,19,0,,1297,1,6203784e,11b5bc17,be908cfa,6faef306,4ff7b61d,6fcd6dcb,e87fcdaa,337bf7a5,2e4e821f,eedc5301,015f0ea5,14b42e8d,a77a4a56,be4ee537,eb24f585,4cdc3efa,d20856aa,b7771e51,9512c20b,bffec951,4f09617e,6df4b6d4,6edb7186,75eda050,991321ea,b757e957
0,43,,32,29,,9,2,169,45,1,,46,29,fc7a3a57,710103fd,e738e6ee,67ecc871,a5d5fe91,6fcd6dcb,2d979239,09f8a09d,2e4e821f,617295d3,63894929,a5f22200,d49eb1df,19eb8952,2b083b96,10dd3744,1f7fc70b,b8170bba,9512c20b,1856b4d4,b6837265,6e443293,bac49132,d9e01505,991321ea,b757e957
0,34,61,0,13,1,0,0,4,12,0,1,1524,13,a6b835c8,1a4c220f,bdefdf6d,67ecc871,729e35ab,6fcd6dcb,489ed22f,afaf9d5e,e25a4c11,35a9e513,8a2de340,6d85a359,00c5ffb7,55191c09,7d4045a4,10dd3744,1f7fc70b,b8170bba,9512c20b,6a6ca1e7,16b2aff4,f3122178,2534aaf0,6cdfd8ed,cdc3217e,962813c6
0,3,39,2,17,1,1,0,5,40,1,1,639,2,e5f3fd8d,77cf2e67,e174d077,a9833962,3cd69f23,6fcd6dcb,11507b2a,43426c29,2e4e821f,7de9c0a9,6652dc64,65cb282c,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,d9fd9ab1,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,edb31dc8,ff654802,962813c6
0,1,129,,1,,0,0,3037,1,0,,1906,,d4bcd263,63f113c2,5c3ac00b,941fda9d,48012eba,6fcd6dcb,bb22c483,28808903,2e4e821f,64a24987,30495534,a5de9e88,00c5ffb7,be4ee537,8777820a,4cdc3efa,d20856aa,7232d217,9512c20b,708f790d,e54fc1bc,ca3fba16,d7c1fc0b,dc5838dd,30436bfc,b757e957
0,3,78,,29,3,0,0,40,2,0,3,1414,,556888cf,c2ae8fa1,b2b2b6bc,67ecc871,c6fc10d3,6fcd6dcb,8d345119,09f8a09d,25dd8f9a,223b9b5f,01735b2e,c28cac34,a77a4a56,521d9fcb,2b083b96,f7692c6a,1f7fc70b,b8170bba,9512c20b,0eee71e6,506cea54,5ed3f8a9,f40dcb08,6a0a0099,321935cd,de53bdf9
0,1,338,,2233,4,0,0,0,44,0,2,953,,8cb59942,f2de60c5,eadb604b,b0c5e548,06e19f1a,6fcd6dcb,d2fceb6d,59903d33,2e4e821f,ab580a7b,9c1835a8,ee142943,a77a4a56,55191c09,b867d0bc,83f41762,1f7fc70b,a1eb1511,1889c49d,6aeed773,2f75e538,e6218b3c,e3bc2456,dd9928c3,ff654802,2ccea557
0,7,346,4,,16,0,0,2,5,0,5,1578,4,8dadcb89,710103fd,63fa9a31,f2463ffb,0bf9cb46,6fcd6dcb,2d979239,09f8a09d,e25a4c11,1327030e,4a9f5e56,bf64e06c,a77a4a56,521d9fcb,2b083b96,1d738c50,1f7fc70b,d9fd9ab1,9512c20b,6d226544,f96d3673,62fbaddc,883fb186,d9e01505,cdc3217e,b757e957
0,6,50,2,53,1,3,0,1,33,1,1,941,2,b754e9b3,bdc852e0,c5591cc5,6faef306,664ff944,6fcd6dcb,ca9b5553,e8981355,7cee8453,bab25791,7dce7e4b,207f9d38,a77a4a56,be4ee537,aac0ef3b,4cdc3efa,753da5f3,b8170bba,9512c20b,25a59c98,2036fedc,051091cc,ab5acd28,0305ce14,991321ea,ed10571d
0,108,1148,10,1208,2,0,0,0,15,0,1,38790,10,a7872323,0bdfe0c8,91cf214a,f2463ffb,3d5394e8,919c68e4,8567a014,53b0219d,7cee8453,86bef53d,064dca9e,2a08cff8,a77a4a56,be4ee537,c4c45ede,4cdc3efa,753da5f3,7232d217,9512c20b,816daeaf,1a521a2b,f8e53ce6,578e4b92,f7612cd5,30436bfc,ed10571d
0,,237,3,31,7,0,0,0,7,0,2,3368,3,265366bf,32c12cb1,399ac636,f2463ffb,b13d7057,6fcd6dcb,cffe0b8e,d4612c5c,54fc547f,e63d98b4,c939136f,30c128ba,a77a4a56,,1de734ba,,,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,,3935baca,337b81aa,b757e957
0,,2,,10,,4,0,5,5,1,,1126,,0a21afe7,b13161f5,88467147,73d10ce9,664ff944,6fcd6dcb,8b30b328,819a3571,54fc547f,c20dd90a,79b6cad0,12716184,bf78d0d4,,5397670c,,,b8170bba,9512c20b,ebce5f1c,d3fd066d,4b39b86c,,ba7a8dfc,337b81aa,b757e957
1,10,825,1,209,11,0,0,5,49,0,3,5522,1,62770d79,ade1656a,5ab315f9,720ca231,c6fc10d3,6fcd6dcb,0ce88c15,4f877969,2e4e821f,2e027dc1,0c7c4231,4dd50fe2,f4fc3c5e,be4ee537,72c9c91c,4cdc3efa,d20856aa,b8170bba,9512c20b,c38e2f28,14f65a5d,25b1b089,d7c1fc0b,2010bbdf,ff654802,ed10571d
0,,473,,,,0,0,2,0,0,,6026,,df6f653f,52e9f6a1,5b9c0ba6,6521d620,1315f676,6fcd6dcb,87a3cea6,038e402d,7cee8453,b86727be,4ccda29a,6d85a359,f4fc3c5e,,48dcbb0c,,,aee16423,9512c20b,ae840655,c3818e78,01ece8da,,ebaf37ff,991321ea,2ccea557
0,12,6,9,0,3,4,0,2,20,1,1,12,0,a0fd515c,ddae7c05,1b2078e8,72e99bed,48012eba,6fcd6dcb,6848670e,59903d33,e0d906cb,54b855db,79ac1ba4,14e6dacb,a77a4a56,55191c09,b867d0bc,83f41762,1f7fc70b,b8170bba,139221a3,65b89d41,7ccf8c3a,a69fe721,c2c78c56,f6ab4413,57e36578,74a20f02
