Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40
0,14,95,4,,,0,0,3,5,0,,12041,4,23eff41a,53937c2b,6faa15d5,147a5304,c6fc10d3,6fcd6dcb,ab16ed81,337bf7a5,2e4e821f,87b859d9,1b069768,3b09e231,405ca118,be4ee537,eb24f585,4cdc3efa,d20856aa,a1eb1511,9512c20b,3a95e056,66aa60d6,cde3a306,14cc3050,75350c8a,30436bfc,2ccea557
0,12,116,14,4,94,20,0,1,20,3,29,17,4,dfeff9ed,1965a4f0,bafcb47b,37ebe62d,9d4e8412,6fcd6dcb,d935d694,b69a2b08,dbe3aa6f,cf1284c8,57606b4c,ff644248,f4fc3c5e,be4ee537,9eb57ff0,4cdc3efa,d20856aa,b8170bba,b49a729d,5c0d292b,bb874b96,ae8da24a,5825a0e9,636c3c07,d0b1afa5,b757e957
0,16,188,3,86,4,0,0,17,4,0,3,6628,3,62770d79,f7ef23df,2eb0c223,67ecc871,c6fc10d3,6fcd6dcb,75dea151,cc7eba39,2e4e821f,2e027dc1,0c7c4231,e711707e,a77a4a56,be4ee537,daa2cf18,4cdc3efa,d20856aa,7a013011,9512c20b,c38e2f28,14f65a5d,25b1b089,d7c1fc0b,09416e2b,30436bfc,ed10571d
0,34,544,33,62,11,0,0,2,32,0,2,3679,33,5044373a,3a2dfc1e,b562e356,f2463ffb,46fae78e,6fcd6dcb,5621c3f0,6032e7d9,2e4e821f,bb346bb5,be230664,740a5168,a77a4a56,be4ee537,4a9e2549,4cdc3efa,d20856aa,b8170bba,9512c20b,32a27c9d,71fa58af,95730953,44a00d91,8f7ef586,ff654802,2ccea557
0,15,92,5,5,9,3,0,39,5,1,3,2,5,e5f3fd8d,6d828ddf,34fa17e5,b17e4793,c6fc10d3,6fcd6dcb,2a195221,43426c29,2e4e821f,7de9c0a9,6652dc64,4b32806d,a77a4a56,be4ee537,8475d725,4cdc3efa,d20856aa,b8170bba,9512c20b,febfd863,a3323ca1,c8e1ee56,c1c4bc4a,b91d098b,30436bfc,ed10571d
0,14,1096,3,,,0,0,7,16,0,,30172,3,92409874,c02275a8,23d3b526,6faef306,981dae0b,6fcd6dcb,cffe0b8e,4f877969,2e4e821f,7543ae9d,30495534,30c128ba,00c5ffb7,be4ee537,7982f9b4,4cdc3efa,d20856aa,b8170bba,9512c20b,18e93d1f,7bcfeef2,ac1dc370,d7c1fc0b,3935baca,ff654802,2ccea557
0,4,17,,9,13,,,16,0,,2,27151,,e2eb32a3,310b1fd7,591d7449,f2463ffb,b13d7057,6fcd6dcb,e87fcdaa,b2a2bd17,4d4b38f2,b6e31a77,d1c619b5,cea3f5f3,a77a4a56,be4ee537,57469cbd,4cdc3efa,753da5f3,a1eb1511,9512c20b,44e4f724,5eef2c78,10fd2c3c,05378d52,75eda050,ff654802,2ccea557
0,31,2824,12,74,35,1,0,3,42,1,17,846,12,855803b4,a91214a3,68533556,d6921b8a,1b892b7d,6fcd6dcb,c80b87a9,8f551379,2e4e821f,b63e5e43,57606b4c,b7675c3c,26bb0b02,5aae9a34,eea7f013,2514f91d,1f7fc70b,7232d217,9512c20b,07d201dc,c298a8bf,1ef1935f,1e64bf16,c76f1632,ff654802,962813c6
0,,92,,38,2,0,0,-1,0,0,2,11020,,83a283fe,bfc70229,da7e42d4,386c49ee,3a57336e,6fcd6dcb,8fdaf2cb,312aa74b,25dd8f9a,d0e69411,f02982f0,12716184,bf78d0d4,55191c09,96fd88a3,70198717,1f7fc70b,7232d217,9512c20b,c55455eb,2acc6847,9885c965,855300ba,358bd4e7,0b3c06d0,b757e957
0,2,47,2,2,,56,0,2,10,2,,1199,2,e5f3fd8d,a0aaffa6,b344e0ab,f7f54f97,c6fc10d3,6fcd6dcb,deea27a3,43426c29,e25a4c11,7de9c0a9,6652dc64,b5168b4a,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,b8170bba,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,6336c520,cdc3217e,b757e957
