Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40
0,239,293,26,223,,1,0,2,27,1,,672,26,fa86fb20,f0071a1c,dba9370b,950c9cf5,c6fc10d3,6fcd6dcb,d9bb1818,b1e57a86,2e4e821f,945380dc,bf3f52c2,12716184,00c5ffb7,be4ee537,286ae93b,4cdc3efa,d20856aa,7232d217,139221a3,6d87d931,0553c987,34d83fb5,38d2af52,2350e76f,30436bfc,b757e957
0,2,1012,2,,319,0,0,373,2,0,19,4400,4,bea0b2c2,c63cf73c,7ad6521e,6521d620,1315f676,6fcd6dcb,3fd1c581,aff25043,2e4e821f,57882150,2e7fd376,07de7742,26bb0b02,be4ee537,83215ef3,4cdc3efa,753da5f3,b5d6f457,9512c20b,d6ea4990,07b593fd,3c141f6c,1a87fe83,bff3f545,30436bfc,2ccea557
0,18,783,19,28,14,3,0,0,19,1,4,10,16,265366bf,55b5c780,2bf93749,67ecc871,cbd89a13,6fcd6dcb,5d9d7737,ab96c6b2,2e4e821f,e63d98b4,c939136f,2a59e581,a77a4a56,,39f151ef,,,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,,e4dd02fa,ff654802,ed10571d
0,,55,,26,,2,0,-1,15,1,,619,,527e5906,fa711e27,38a2a6ef,6faef306,cb5638e6,6fcd6dcb,6af6f171,283c92c0,7cee8453,40b054b4,750506a2,d52afda0,bf78d0d4,be4ee537,7f0b7280,4cdc3efa,d20856aa,b8170bba,139221a3,083f581c,5731c43e,be98cd91,cba7f12e,11e76a2a,30436bfc,962813c6
0,71,6,1,2,4,0,0,3,2,0,1,17853,1,2116c7ca,e851b29f,3b47e0dc,f2463ffb,e755064d,919c68e4,0e005bd7,87f0509c,54fc547f,c7c4d35d,b9137a1b,81ec8413,bf78d0d4,be4ee537,8609b4c8,4cdc3efa,d20856aa,b8170bba,9512c20b,42431684,4aa5b6fb,313d9d8e,a0edbb58,893704a5,337b81aa,b757e957
0,12,7,3,,37,0,0,2,12,0,12,1524,3,546d702b,78494fa9,f6db4d90,f21cc470,4dc31926,6fcd6dcb,8dbaeb80,09f8a09d,25dd8f9a,44acc1e7,dcb060b8,12716184,a77a4a56,a8406a35,60c72290,10dd3744,753da5f3,b8170bba,9512c20b,0a918365,490a7074,b4ebec07,46405556,70b2a987,0b3c06d0,6c730e3e
0,70,,9,34,,1,0,16,25,1,,581,17,0490febc,00ae070e,38a2a6ef,f2463ffb,6571b82c,6fcd6dcb,6af6f171,312aa74b,54fc547f,ace058c3,a12b975a,93ac75c8,00c5ffb7,521d9fcb,96fd88a3,10dd3744,753da5f3,b8170bba,9512c20b,e86e2e29,8c11a9db,dee4e9fb,54d86c4c,11e76a2a,337b81aa,2ccea557
0,,528,,,24,,,204,0,,8,5800,,a8cf3301,0fee03bc,1ab367ec,f2463ffb,3389d680,6fcd6dcb,5e21d6b3,7575b601,2e4e821f,dc128fd6,3ef18f80,8bf20323,f4fc3c5e,be4ee537,5c3d82e2,4cdc3efa,d20856aa,b8170bba,9512c20b,81884d32,abd45f26,526e066c,7744113f,007c1d72,30436bfc,2ccea557
0,,320,,,,0,0,12,0,0,,357348,,f7c21cb6,40ef2ee0,7e41c616,f2463ffb,b61599dd,919c68e4,1d6ab9c9,1cd5668c,2e4e821f,bb6d33e6,b59debeb,12716184,bf78d0d4,,5546e081,,,b8170bba,108a0699,3caa9e85,13ddfdce,592f3e64,,85dcd381,30436bfc,2ba8d787
0,144,665,3,124,4,0,0,2,12,0,1,27312,12,0867ef0e,8b68dbb8,3278c7fc,f2463ffb,c6fc10d3,6fcd6dcb,ed50d3aa,b376349d,1df5e154,445be0a1,9b6b9f88,12716184,a77a4a56,be4ee537,9ad63abb,4cdc3efa,d20856aa,a1eb1511,9512c20b,9387d78c,65d96bb8,ce722010,90c800e2,6f05655c,30436bfc,b757e957
