Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40
0,,562,,5,8,3,0,-1,17,1,2,822,,527e5906,fa711e27,8ff5fc2e,f2463ffb,325c3b63,6fcd6dcb,779e23b2,283c92c0,7cee8453,40b054b4,750506a2,5b5b1ec5,a77a4a56,be4ee537,7f0b7280,4cdc3efa,d20856aa,7232d217,139221a3,083f581c,5731c43e,be98cd91,cba7f12e,a52265eb,30436bfc,962813c6
0,,101,,,,0,0,-1,6,0,,3335,,527e5906,fa711e27,d4f56440,6faef306,de15f064,6fcd6dcb,7b184c77,283c92c0,e25a4c11,40b054b4,750506a2,12716184,e07cc34d,be4ee537,7f0b7280,4cdc3efa,d20856aa,b8170bba,64083ab9,083f581c,5731c43e,be98cd91,cba7f12e,cf74c312,30436bfc,962813c6
0,1,307,1,2,33,1,0,5,5,1,9,308,1,,75dfd9ed,de13ef05,67ecc871,bfdacca5,6fcd6dcb,adb3de40,95d8a820,7cee8453,,,2d11ec98,a77a4a56,be4ee537,75e1b2d2,4cdc3efa,d20856aa,a1eb1511,9512c20b,,,,32b669c1,ce35e5dd,ff654802,ed10571d
0,25,64,11,17,15,0,0,124,11,0,8,48,11,500709c9,a007d6f4,45c7bb3d,f2463ffb,a2f522ff,6fcd6dcb,6ecb74aa,f1afba40,e25a4c11,24452ee4,2f6aa069,60acd51b,f4fc3c5e,521d9fcb,4ed95e6b,10dd3744,1f7fc70b,b8170bba,9512c20b,e4b16af2,19ffc4ac,0949e343,19baca53,bc35dcb6,cdc3217e,de53bdf9
0,,193,,,,0,0,-1,4,0,,376214,,76b329ee,fdd9f1f6,97a1f9aa,386c49ee,664ff944,919c68e4,47c8be68,283c92c0,2e4e821f,a362e508,750506a2,b5432826,a77a4a56,be4ee537,12d9144a,4cdc3efa,d20856aa,b8170bba,9512c20b,5024ffb0,36afd9d7,42f86fac,1cdc8091,e0441fbf,30436bfc,b757e957
0,,128,,,,0,0,-1,0,0,,39185,,87059300,0c93b172,89d15a0c,da8a3421,e755064d,919c68e4,b05e7785,231d1ac4,ac3d2dce,708e1e33,edf4c9ce,d556200e,405ca118,be4ee537,6dff3beb,4cdc3efa,d20856aa,b8170bba,9512c20b,991ff215,28f1c305,16a2fdf9,d7c1fc0b,1fd4875d,d0b1afa5,ed10571d
0,12,539,18,31,12,9,0,68,22,1,5,257,31,014d2bcb,bfc70229,107e2b4a,394f2f9d,664ff944,6fcd6dcb,7f17a4b8,312aa74b,e25a4c11,716ab621,cff55fa5,e4a52ac7,a77a4a56,521d9fcb,96fd88a3,f7692c6a,753da5f3,b8170bba,9512c20b,8f14b525,a5037e58,88f5d74e,38775fd4,294c4dc0,30436bfc,b757e957
0,7,7,5,27,4,0,0,57,5,0,1,5639,5,9bf78394,7a06385f,8cd20e71,f2463ffb,4f59463a,6fcd6dcb,4620dd9e,670da99c,2e4e821f,8d4ba99d,b59debeb,8a821a6d,bf78d0d4,f00338d0,484a5e08,330c9d3e,753da5f3,b8170bba,9512c20b,3edb9658,34ab3fac,58e888bd,368f60a6,daf3ee2e,991321ea,2ccea557
0,515,,18,,,0,0,1,23,0,,7,18,37a49070,11b5bc17,6faa15d5,72e99bed,681e2be3,6fcd6dcb,ab16ed81,337bf7a5,e25a4c11,97c6c535,e2660f1e,0fbae65e,00c5ffb7,be4ee537,eb24f585,4cdc3efa,d20856aa,628f1b8d,9512c20b,bd4f46a8,57ba7fd8,f60afeb9,40d290b2,75350c8a,30436bfc,b757e957
0,252,265,12,140,30,1,0,10,30,1,8,126,29,e5175def,191fa7b7,01a0c607,6faef306,b2d3c63d,6fcd6dcb,a7fad249,b376349d,2e4e821f,fb92934a,37694960,6edd21a6,26bb0b02,be4ee537,9ad63abb,4cdc3efa,d20856aa,b8170bba,9512c20b,0bde8b05,740de764,3d6a11c7,f006b3a7,16e6b497,30436bfc,2ccea557
0,81,,1,3,,3,0,12,4,1,,267,3,b9103223,79b311e6,d174b572,f2463ffb,c6fc10d3,6fcd6dcb,e72a839d,508ba7bb,7cee8453,470a7896,483721c3,12716184,bf78d0d4,521d9fcb,f9bcc0b4,70198717,1f7fc70b,b8170bba,9512c20b,47ee45f6,432c5f50,1a2896f2,7fe7bd4b,851d3a87,30436bfc,de53bdf9
0,37,580,15,,6,0,0,1,15,0,3,14339,15,e5f3fd8d,a0aaffa6,c2f893c3,720ca231,1315f676,6fcd6dcb,d8244191,43426c29,46dedfa6,7de9c0a9,6652dc64,3e94f7fb,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,b8170bba,9512c20b,febfd863,a3323ca1,c8e1ee56,90d3436e,eea8f43c,ff654802,b757e957
0,7,88,5,26,3,0,0,2,24,0,1,3510,5,6c68493a,ce0be071,4d014f78,f2463ffb,c6fc10d3,6fcd6dcb,63c5e87f,c2f20139,2e4e821f,78c27946,b59debeb,12716184,bf78d0d4,be4ee537,ac384cb8,4cdc3efa,1f7fc70b,a1eb1511,9512c20b,9fe3a820,334452e7,5a7e43e0,c6d4c8f2,684facd6,991321ea,2ccea557
0,5,61,4,12,338,0,1,4,10,0,71,3576,4,3e611f21,d6c3dd0e,6b2dba5b,67ecc871,16697e2d,6fcd6dcb,67d7ccea,508ba7bb,54fc547f,d4d2e772,66d09eef,f084576d,f4fc3c5e,ce90d772,f9bcc0b4,70198717,753da5f3,7232d217,9512c20b,d2c47340,bbd59d61,8021fbea,582bb926,e1ca7a88,337b81aa,6c730e3e
0,,110,,,,0,0,17,0,0,,366750,,48397da7,9feef716,7948ec7e,f2463ffb,1315f676,919c68e4,bfd8c63e,a945a803,7cee8453,8d4c518d,16ef1319,4fa806bb,00c5ffb7,,f0274ef2,,,d9f758ff,9512c20b,24b7421b,22436522,f003edbb,,a66df02b,30436bfc,ed10571d
1,114,66,,5,3,2,0,1,4,1,1,380,,d68c5753,11074985,af268514,f2463ffb,c6fc10d3,6fcd6dcb,39508907,09f8a09d,7cee8453,72e58966,4608510b,12716184,bf78d0d4,1613f364,2b083b96,10dd3744,753da5f3,b8170bba,9512c20b,4213d651,70d504af,0d230436,17212277,7d6f3049,ff654802,2f33557c
0,3,1,14,39,,3,0,45,39,1,,1357,14,265366bf,f3a8258c,03c789b6,386c49ee,d9809799,6fcd6dcb,8ab9545a,ab96c6b2,2e4e821f,e63d98b4,c939136f,6c0f1954,bf78d0d4,,5cbc7f6a,,,69bb317e,108a0699,47849e55,73b3f46d,d994ba60,,f4f72f9c,ff654802,2ba8d787
0,84,143,6,,2,0,0,99,8,0,1,28761,6,41c33356,a0d14bda,2c0673cf,eec6568a,fcd95698,919c68e4,c1f030a3,09f8a09d,54fc547f,d91b1b62,d6d1e756,947475a6,a77a4a56,280ad21f,2b083b96,10dd3744,753da5f3,8ae81efd,9512c20b,f88ca80c,e9b77ce1,3682e30e,7b961749,a2f71d34,337b81aa,2ccea557
0,4,737,6,56,38,0,0,1,6,0,6,4445,6,527e5906,8a6d1087,602ff754,ba3e8861,e755064d,6fcd6dcb,ccd61b8c,283c92c0,2e4e821f,40b054b4,750506a2,a0ecd916,d49eb1df,be4ee537,fcd8d20f,4cdc3efa,d20856aa,b8170bba,9512c20b,083f581c,5731c43e,be98cd91,075dd647,7bad9367,ff654802,97ba7709
0,10,4,5,21,1,0,0,140,12,0,1,2783,5,,7a06385f,72913ec2,67ecc871,fddd439f,6fcd6dcb,28cd5259,670da99c,25dd8f9a,,,cef70ea6,00c5ffb7,edc29c40,484a5e08,330c9d3e,1f7fc70b,b8170bba,9512c20b,,,,30254c7c,0d29d570,0b3c06d0,2ccea557
0,8,359,3,388,3,0,0,51,4,0,1,28211,3,69e8a4dc,75ca79e6,5b9c0ba6,386c49ee,664ff944,6fcd6dcb,87a3cea6,88347358,2e4e821f,ba442e91,f78ec6f9,6d85a359,bf78d0d4,be4ee537,ba838a62,4cdc3efa,d20856aa,b8170bba,9512c20b,87216fcb,bc47ee1c,4a980b2a,b015d626,ebaf37ff,991321ea,2ccea557
0,43,1590,8,,1,0,0,145,1,0,1,42193,8,ad98e872,cea68cd3,3cee6ba8,6521d620,f1738f48,919c68e4,4628641f,c0375b13,7cee8453,62da11e3,14874876,27f0e40f,bf78d0d4,be4ee537,fdc9e405,4cdc3efa,d20856aa,b7771e51,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,7cc1f2ce,30436bfc,e1be5ef2
0,139,34,8,42,2,0,0,1,9,0,1,1592,8,a586a54b,e9183b67,e580a2e1,7752ef1d,1315f676,6fcd6dcb,7c857ef0,a77d6062,54fc547f,865f992d,dda3d820,eedb3526,00c5ffb7,786875b2,55d713a3,fc1ec9da,d20856aa,b8170bba,9512c20b,58c84289,6686640c,a5c7afaa,66a76150,ab57eb68,337b81aa,2ccea557
0,4,396,3,39,3,0,0,4,12,0,3,4235,3,e5f3fd8d,77cf2e67,5bd4f067,b0c5e548,c6fc10d3,6fcd6dcb,16c09931,43426c29,7cee8453,7de9c0a9,6652dc64,542436a1,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,7232d217,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,1eaafedd,ff654802,962813c6
0,77,254,36,12,2,6,6,3,38,1,1,2,12,3ac5bf09,d3e24ac0,f0bee090,f2463ffb,c6fc10d3,6fcd6dcb,d89e20bc,670da99c,a48e16ed,de1a57b9,b59debeb,7228e215,26bb0b02,448741fe,484a5e08,330c9d3e,1f7fc70b,7232d217,9512c20b,ff80166c,54ebb847,700abb96,f206db6c,06cd2d54,30436bfc,962813c6
0,1,,1,1,,0,0,131,1,0,,2021,1,62770d79,ad984203,56bf4275,e6b5b2ee,664ff944,6fcd6dcb,d271080e,d1f2cc8b,2e4e821f,2e027dc1,0c7c4231,56cbdca2,00c5ffb7,be4ee537,f70f0d0b,4cdc3efa,d20856aa,b8170bba,9512c20b,c38e2f28,14f65a5d,25b1b089,d7c1fc0b,4b60632b,30436bfc,ed10571d
0,10,102,,8,30,0,0,3,3,0,25,3674,,39781a36,a0aaffa6,326e358a,e6b5b2ee,4bc57ef1,6fcd6dcb,9990a257,43426c29,2e4e821f,dfac35b5,750506a2,12716184,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,b8170bba,139221a3,6d0e0b48,624430d1,b4ceb32c,1752e9e8,d19e6a97,ff654802,b757e957
0,3,282,2,,5,0,0,3,4,0,2,12555,2,e5f3fd8d,77cf2e67,75a12014,b0c5e548,38b02748,6fcd6dcb,473a37f3,43426c29,2e4e821f,7de9c0a9,6652dc64,12716184,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,b8170bba,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,39cd432c,30436bfc,962813c6
0,8,120,5,5,8,3,1,0,11,2,2,5,5,3edb7f06,ddf680ab,e5439096,b0c5e548,499deb83,6fcd6dcb,87ba405f,8ab794ee,2e4e821f,95d6ea37,e54094a7,dc1a82bf,f4fc3c5e,76cc3d50,0baf4662,82db0188,1f7fc70b,b8170bba,9512c20b,c61b7232,73f0dce3,2ead9d1a,32b27313,373f7ae8,991321ea,b757e957
0,7,,1,1,,1,0,4,1,1,,8,1,b5144e22,5879ea73,fe54dcfd,67ecc871,729e35ab,6fcd6dcb,d935d694,8f551379,25dd8f9a,b7f4f211,003dd4f7,08a2c7d1,00c5ffb7,ad227c62,eea7f013,2514f91d,1f7fc70b,a1eb1511,9512c20b,7284ac3a,fa112c6f,0cdc3705,eabab641,118885ac,0b3c06d0,b757e957
0,,,,14,,1,0,-1,12,1,,766,,527e5906,fb459890,b1fe7c96,72e99bed,6ca919cf,6fcd6dcb,17bbe9ba,283c92c0,2e4e821f,40b054b4,750506a2,12716184,e07cc34d,be4ee537,7f0b7280,4cdc3efa,d20856aa,d9fd9ab1,9512c20b,083f581c,5731c43e,be98cd91,6cb278e1,c6407bf8,ff654802,ed10571d
0,,1,,,,,,-1,0,,,,,546d702b,0167318d,4b794cbe,386c49ee,8884f6ae,919c68e4,cc649556,a77d6062,e0d906cb,44acc1e7,dcb060b8,12716184,6397311a,1166ed07,d6d40d86,fc1ec9da,753da5f3,d9f758ff,9512c20b,0a918365,490a7074,b4ebec07,ffc8b493,31972574,57e36578,6c730e3e
0,98,43,9,16,12,1,0,152,0,1,3,151,9,ad98e872,fb1e95da,37b53090,c6f42255,e4be7539,6fcd6dcb,62082dda,3f8464ea,2e4e821f,62da11e3,14874876,4b32806d,a77a4a56,be4ee537,c375920d,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,61b5bfa8,30436bfc,e1be5ef2
0,1,2,0,0,,1,0,3,0,1,,2,0,f6b1b759,a05171f1,417e6103,6faef306,acf676aa,6fcd6dcb,4628641f,670da99c,2e4e821f,e2ae4e3e,bd2ac8d9,42cfda5c,bf78d0d4,521d9fcb,484a5e08,10dd3744,1f7fc70b,b8170bba,b49a729d,bd722214,ec3112a7,895b8a31,e28ed58a,86c2a370,30436bfc,2f33557c
0,1,548,1,,,0,0,9,6,0,,141966,1,527e5906,fa711e27,eeb59126,6faef306,c6fc10d3,919c68e4,715c282e,283c92c0,2e4e821f,40b054b4,750506a2,6d85a359,d49eb1df,be4ee537,7f0b7280,4cdc3efa,d20856aa,b8170bba,9512c20b,083f581c,5731c43e,be98cd91,cba7f12e,18345a7d,30436bfc,962813c6
0,30,98,7,21,3,1,0,2,46,1,1,1144,7,e6508b24,1b2ff61f,1c24c189,6faef306,43cdeae4,6fcd6dcb,8fd64d3e,670da99c,2e4e821f,a677e9dc,56c6a48e,12716184,00c5ffb7,0f226b42,484a5e08,330c9d3e,1f7fc70b,a1eb1511,9512c20b,d6d78905,fd92fa64,13569724,b0720053,c9a56d7b,30436bfc,b757e957
0,2,85,2,314,,0,0,17,2,0,,86076,2,1a6c0e94,c03011ef,7f98de10,37ebe62d,9d4e8412,919c68e4,85b703eb,586d6aed,2e4e821f,93928b8e,750506a2,fa14d4d3,bf78d0d4,be4ee537,4354aec1,4cdc3efa,d20856aa,b8170bba,9512c20b,1e0fd6f1,35d12d61,182d3c23,a3d67fd4,a8141335,30436bfc,b757e957
0,26,137,19,21,32,1,0,43,22,1,2,466,19,8fc702ca,5879ea73,84d4067b,f2463ffb,c6fc10d3,6fcd6dcb,33c834d6,8f551379,54fc547f,f1f6d771,835ea0d7,daf58bce,26bb0b02,f0973986,eea7f013,2514f91d,1f7fc70b,b8170bba,9512c20b,b5e8a60d,d2f3d535,8aea1d7e,0f1ad1f3,0435bd16,337b81aa,b757e957
