Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40
0,62,126,14,149,15,0,0,47,14,0,4,33,14,41369825,1cc4044b,48cf8dc6,f2463ffb,c6fc10d3,6fcd6dcb,956af1a6,b1e57a86,2e4e821f,9a0786b6,c761c951,96aea27d,d49eb1df,be4ee537,286ae93b,4cdc3efa,d20856aa,b8170bba,9512c20b,70a245ec,96f7a5fd,ac154434,38d2af52,4770632f,30436bfc,2ccea557
0,14,92,3,,,0,0,15,3,0,,141736,3,a46fe6f4,3d238dfd,ab9152d3,f2463ffb,08500664,919c68e4,c91de301,09f8a09d,7cee8453,606e63ca,fd97b0ca,12716184,e07cc34d,521d9fcb,2b083b96,10dd3744,753da5f3,a50e75c8,0a1d513f,dfa00367,057775ec,2289367b,889302e7,8d9837b8,ff654802,97ba7709
0,2,460,1,,,0,0,2,3,0,,25922,1,2ed43863,aa4c7046,cfaf99aa,386c49ee,c6fc10d3,919c68e4,9ab9b88c,e1908b8d,2e4e821f,7e818ff9,dda3d820,12716184,e07cc34d,be4ee537,e34b8caf,4cdc3efa,d20856aa,7232d217,0a1d513f,5104fedb,d9447024,2a608438,dbb41c8d,11099dfb,ff654802,ed10571d
0,,119,,,,0,0,-1,1,0,,2652,,804dde49,c3912001,8a734adc,f7f54f97,f1738f48,6fcd6dcb,b64cae7f,09f8a09d,e25a4c11,598b941f,888d59c3,53b03139,d49eb1df,5aae9a34,2b083b96,f7692c6a,1f7fc70b,b8170bba,1889c49d,f5d7f6a9,4df8ce84,ab0b6e14,5d6b21db,055941cd,30436bfc,ed10571d
0,,90,41,124,6,0,0,34,8,0,1,4163,41,e877a4b0,3fa554c6,a4981454,f2463ffb,6cf51652,6fcd6dcb,30701f99,ec70a584,2e4e821f,31184e3d,fa478aa9,04048bcc,bf78d0d4,,1db5813f,,,b8170bba,9512c20b,dee25a1b,0683bc6f,20d83ede,,c7d94eb2,30436bfc,b757e957
0,2,78,,,,,,8,0,,,9182,,e5f3fd8d,a0aaffa6,9ecbf8cc,f2463ffb,f1738f48,6fcd6dcb,4a973fba,43426c29,2e4e821f,7de9c0a9,6652dc64,8a30cdb9,405ca118,be4ee537,f3bbfe99,4cdc3efa,d20856aa,7232d217,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,92cce7de,30436bfc,b757e957
0,5,9,5,7,5,1,0,2,9,1,2,459,5,5abf8cac,420224f7,5eacb6ab,386c49ee,8884f6ae,6fcd6dcb,b6930192,0a51b347,54fc547f,291fa56e,0e8d7a9b,82fd1c9d,a77a4a56,55191c09,16bc3ed8,1d738c50,1f7fc70b,d9f758ff,9512c20b,b484e3f6,8ea51d61,323d940e,ef55c97c,caca4387,e5cb08fd,b757e957
0,9,436,2,17,,2,0,208,15,1,,552,2,79509c6b,072c1793,2e8b2631,f2463ffb,e755064d,6fcd6dcb,16e08b25,670da99c,2e4e821f,af3847e5,83fd36b9,2974d88b,a77a4a56,55191c09,72a000a7,330c9d3e,753da5f3,628f1b8d,9512c20b,83c8122d,d3049ad5,47f19853,bf8c0d9d,1652193e,30436bfc,b757e957
0,1,69,,18,1,0,0,275,0,0,1,5034,,ec67224e,1bd897c4,eeb8b658,386c49ee,c6fc10d3,6fcd6dcb,3cc4497e,bd84ef51,25dd8f9a,445ec256,84f9fd1e,5a341623,bf78d0d4,be4ee537,bacf0187,4cdc3efa,d20856aa,a1eb1511,9512c20b,f4902db8,b104a41b,543f6f7c,09a3c8ea,3896eecd,321935cd,6c730e3e
0,162,592,2,,1,0,0,1,10,0,1,6036,2,c014fd87,710103fd,4f8ecb80,f2463ffb,c6fc10d3,6fcd6dcb,c945e3e6,09f8a09d,e25a4c11,51345235,036153f8,12716184,00c5ffb7,bd69f2cd,2b083b96,29f55e04,753da5f3,b8170bba,9512c20b,3374cdf5,15f11f52,fd77a62c,591c9a95,a5cbfc0a,cdc3217e,b757e957
